id_pedido;fecha;direccion;menu;monto;calificacion;t_despacho;t_preparacion;estado_transaccion
ID_3641;16-03-2020;Pune University;Español;16312;2.1;37.58672906;17.52832233;1
ID_3642;16-03-2020;Rmz Centennial, I Gate, Whitefield;Francés;16236;2.9;32.78281331;13.2662352;1
ID_3642;16-03-2020;Sector 3, Marathalli;Peruano;15877;2.9;40.78071923;17.22429514;1
ID_3643;16-03-2020;D-Block, Sector 63, Noida;Francés;16261;3.4;36.49427355;19.66413111;1
ID_3644;16-03-2020;Delhi University-GTB Nagar;Español;16405;3.3;49.41980842;14.59149016;1
ID_3644;16-03-2020;Delhi Administration Flats, Timarpur;Francés;17372;3.3;38.48102627;18.73756105;1
ID_3647;16-03-2020;Mumbai Central;Chileno;30793;3.7;63.33747766;14.09883067;1
ID_3648;16-03-2020;Sandhurst Road, Mumbai CST Area;Peruano;28629;3.8;30.72238487;17.0751749;1
ID_3649;16-03-2020;Delhi University-GTB Nagar;Español;7854;3.7;81.15895186;15.85308167;1
ID_3651;16-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;8893;3.7;57.17575535;19.92257376;1
ID_3652;16-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;11926;3.5;36.06649618;16.12057211;1
ID_3653;16-03-2020;Sector 3, Marathalli;Francés;12871;3.5;37.60607587;17.3076998;1
ID_3655;16-03-2020;Dockyard Road, Mumbai CST Area;Italiano;8208;3.9;38.57055744;12.9581814;1
ID_3655;16-03-2020;Sandhurst Road, Mumbai CST Area;Francés;9410;3.9;72.23069642;13.87401447;1
ID_3655;16-03-2020;Mumbai Central;Francés;8682;3.9;81.86824207;13.52456922;1
ID_3656;16-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;14957;3.8;81.10501865;16.92048191;1
ID_3657;16-03-2020;Delhi Cantt.;Peruano;17142;3.4;50.81163998;18.51705924;1
ID_3658;16-03-2020;Nathan Road, Mangaldas Road, Pune;Francés;8551;3.6;40.30393085;15.83448929;1
ID_3658;16-03-2020;Yerawada, Pune, Maharashtra;Chileno;9385;3.6;59.10490394;17.11402109;1
ID_3659;16-03-2020;Delhi Cantt.;Francés;13090;3.4;55.90087516;13.00415622;1
ID_3660;16-03-2020;Delhi University-GTB Nagar;Francés;20967;4.2;44.31745366;18.43419084;1
ID_3660;16-03-2020;Delhi Administration Flats, Timarpur;Español;19690;4.2;56.69763795;19.71159959;1
ID_3661;16-03-2020;D-Block, Sector 63, Noida;Peruano;24899;3.6;75.46575077;19.60491302;1
ID_3663;16-03-2020;D-Block, Sector 63, Noida;Francés;19272;3.8;36.03476585;18.63872499;1
ID_3666;16-03-2020;Sector 63A,Gurgaon;Francés;16869;4.4;60.56584756;14.98588543;1
ID_3669;16-03-2020;Sandhurst Road, Mumbai CST Area;Francés;38965;3.6;43.83742556;17.47739798;1
ID_3670;16-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;7803;3.7;29.60139466;16.89259353;1
ID_3671;16-03-2020;Sector 3, Marathalli;Español;24735;3.5;42.42326466;13.92080939;1
ID_3672;16-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;9348;4.3;87.61847885;16.9106181;1
ID_3673;16-03-2020;FTI College, Law College Road, Pune;Francés;3886;3.4;25.01563038;18.70843523;1
ID_3674;16-03-2020;FTI College, Law College Road, Pune;Chileno;19833;3.3;43.55346801;16.98324499;1
ID_3675;16-03-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Italiano;9227;3.9;41.42121677;16.45928854;1
ID_3676;16-03-2020;Yerawada, Pune, Maharashtra;Francés;16481;4;62.09229876;16.14369605;1
ID_3676;16-03-2020;Nathan Road, Mangaldas Road, Pune;Español;16735;4;66.72187391;13.41437068;1
ID_3676;16-03-2020;MG Road, Pune;Francés;16169;4;40.95022852;19.52753931;1
ID_3678;16-03-2020;Noorkhan Bazaar, Malakpet, Hyderabad;Chileno;9676;3.4;82.09605678;19.81607482;1
ID_3678;16-03-2020;Jaya Nagar, Saidabad, Hyderabad;Francés;9632;3.4;84.23677004;19.26150958;1
ID_3678;16-03-2020;Musi Nagar, Malakpet, Hyderabad;Francés;8208;3.4;69.25717514;15.30068218;1
ID_3678;16-03-2020;Panjetan Colony, Malakpet, Hyderabad;Español;7748;3.4;41.4067421;17.47289457;1
ID_3680;16-03-2020;Chatta Bazaar, Malakpet, Hyderabad;Francés;11957;3.7;45.26579716;19.59547989;1
ID_3680;16-03-2020;Noorkhan Bazaar, Malakpet, Hyderabad;Italiano;13305;3.7;41.61266526;14.87691492;1
ID_3681;16-03-2020;FTI College, Law College Road, Pune;Italiano;8248;3.9;89.22590199;16.79922884;1
ID_3682;16-03-2020;Mumbai Central;Italiano;7603;3.9;49.44710666;12.54238247;1
ID_3682;16-03-2020;Sandhurst Road, Mumbai CST Area;Francés;8032;3.9;38.42468184;14.09131372;0
ID_3683;16-03-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Chileno;11544;3;34.53743209;19.50907309;1
ID_3684;16-03-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Español;7783;3.7;41.9800853;16.5545315;1
ID_3685;17-03-2020;Sector 1, Noida;Chileno;13114;3.4;76.14500427;18.18147668;1
ID_3685;17-03-2020;Sector 14, Noida;Francés;12016;3.4;48.71848735;19.0611506;1
ID_3687;17-03-2020;Delhi Cantt.;Francés;9590;3.6;61.03904004;19.94697449;1
ID_3690;17-03-2020;Delhi High Court, India Gate;Italiano;11620;2.9;30.75531557;18.55138403;1
ID_3691;17-03-2020;Raja Bazar, Kolkata;Italiano;8708;3.3;41.5246881;12.6214623;1
ID_3691;17-03-2020;Moulali, Kolkata;Chileno;8464;3.3;33.39609262;13.56728361;1
ID_3691;17-03-2020;Tiretti, Kolkata;Italiano;8212;3.3;78.3601783;19.69428904;1
ID_3692;17-03-2020;Babarpur, New Delhi, Delhi;Francés;9119;3.2;53.22888649;16.7486212;1
ID_3693;17-03-2020;Delhi High Court, India Gate;Francés;8228;4;67.39535774;12.48401133;1
ID_3695;17-03-2020;Babarpur, New Delhi, Delhi;Chileno;12255;3.6;40.39547312;17.84711632;1
ID_3697;17-03-2020;Panjetan Colony, Malakpet, Hyderabad;Español;15991;3.6;82.41033004;12.65879103;1
ID_3697;17-03-2020;Musi Nagar, Malakpet, Hyderabad;Francés;16113;3.6;71.71120123;14.07654926;1
ID_3697;17-03-2020;Noorkhan Bazaar, Malakpet, Hyderabad;Peruano;15684;3.6;34.0095612;12.59906816;1
ID_3699;17-03-2020;Tiretti, Kolkata;Italiano;8517;3.4;47.33421711;15.76230918;1
ID_3699;17-03-2020;Raja Bazar, Kolkata;Chileno;8534;3.4;81.51740047;16.64785252;1
ID_3700;17-03-2020;D-Block, Sector 63, Noida;Italiano;13351;3.5;57.40881629;18.4959095;1
ID_3701;17-03-2020;Sector 14, Noida;Peruano;9190;3.4;38.07027203;16.80886362;1
ID_3701;17-03-2020;Sector 1, Noida;Italiano;7808;3.4;42.3445929;18.1074881;1
ID_3702;17-03-2020;Babarpur, New Delhi, Delhi;Francés;8881;3.4;44.39035536;16.69894518;1
ID_3705;17-03-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Francés;7665;4;27.94254146;17.99116986;1
ID_3706;17-03-2020;Nathan Road, Mangaldas Road, Pune;Francés;5377;3.9;50.50586769;12.02402701;1
ID_3707;17-03-2020;Gora Bazar, Rajbari, North Dumdum, Kolkata;Chileno;12416;3.7;32.27884785;17.03315344;1
ID_3708;17-03-2020;Pune University;Francés;7417;3.6;33.08369049;18.62109154;1
ID_3709;17-03-2020;Panjetan Colony, Malakpet, Hyderabad;Español;11827;3.7;37.36998964;14.53748385;0
ID_3709;17-03-2020;Noorkhan Bazaar, Malakpet, Hyderabad;Español;13147;3.7;75.31151472;13.79253029;1
ID_3709;17-03-2020;Musi Nagar, Malakpet, Hyderabad;Italiano;11579;3.7;87.16013858;13.11621278;1
ID_3710;17-03-2020;Moulali, Kolkata;Italiano;32220;4.1;36.77165715;14.90815184;1
ID_3710;17-03-2020;Chandni Chowk, Kolkata;Italiano;32332;4.1;84.91118226;12.90837455;1
ID_3711;17-03-2020;MG Road, Pune;Peruano;12174;3.1;28.5533905;15.72532107;1
ID_3711;17-03-2020;Nathan Road, Mangaldas Road, Pune;Chileno;12473;3.1;48.78691804;17.63436338;1
ID_3712;17-03-2020;Dockyard Road, Mumbai CST Area;Francés;8239;3.5;26.42424757;12.17035355;1
ID_3712;17-03-2020;Sandhurst Road, Mumbai CST Area;Francés;8557;3.5;40.05703874;17.09566735;0
ID_3713;17-03-2020;Mumbai Central;Español;30381;4.1;40.09728821;18.59603704;1
ID_3714;17-03-2020;Delhi Administration Flats, Timarpur;Peruano;12486;3.4;61.75343487;16.49889441;1
ID_3715;17-03-2020;FTI College, Law College Road, Pune;Chileno;12316;3.6;64.54954126;15.21873093;1
ID_3716;17-03-2020;FTI College, Law College Road, Pune;Chileno;8280;3.9;34.38628191;12.39354621;1
ID_3716;17-03-2020;Pune University;Peruano;8318;3.9;35.56710413;12.84759467;1
ID_3717;17-03-2020;Tiretti, Kolkata;Chileno;18815;2.9;43.98788165;12.94191359;1
ID_3717;17-03-2020;Moulali, Kolkata;Español;20988;2.9;30.86102841;16.17826526;1
ID_3717;17-03-2020;Chandni Chowk, Kolkata;Español;20618;2.9;60.70971654;14.79865002;1
ID_3717;17-03-2020;Raja Bazar, Kolkata;Español;19081;2.9;33.68928235;16.90766892;1
ID_3718;17-03-2020;Delhi High Court, India Gate;Español;9512;4.1;59.76906518;19.80234487;1
ID_3719;17-03-2020;Hyderabad Public School, Begumpet;Chileno;7270;3.5;40.6168339;13.74182345;1
ID_3720;17-03-2020;Sector 3, Marathalli;Peruano;25075;3.7;63.7604221;13.81882113;1
ID_3721;17-03-2020;MG Road, Pune;Francés;17311;2.7;85.44357968;13.20331617;1
ID_3723;17-03-2020;Raja Bazar, Kolkata;Francés;7390;3.8;30.07537291;17.31606316;1
ID_3723;17-03-2020;Moulali, Kolkata;Chileno;7776;3.8;46.92830596;19.24458925;1
ID_3723;17-03-2020;Tiretti, Kolkata;Francés;8551;3.8;31.57566814;15.21361984;1
ID_3724;17-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Español;17125;2.5;38.21067436;12.03105373;1
ID_3725;17-03-2020;FTI College, Law College Road, Pune;Chileno;7589;2.9;33.50607035;13.58334479;1
ID_3726;17-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Peruano;7721;3.4;49.78941647;17.73883597;1
ID_3727;17-03-2020;FTI College, Law College Road, Pune;Chileno;8217;3.6;50.42064848;18.32567249;1
ID_3729;17-03-2020;D-Block, Sector 63, Noida;Francés;28532;3.3;35.81902559;15.89505559;1
ID_3730;17-03-2020;Nathan Road, Mangaldas Road, Pune;Español;15566;3.7;59.39587913;19.75201066;1
ID_3730;17-03-2020;Yerawada, Pune, Maharashtra;Chileno;16376;3.7;40.41126948;15.02169405;1
ID_3731;17-03-2020;D-Block, Sector 63, Noida;Francés;20925;4.1;33.7074956;12.57242877;1
ID_3733;17-03-2020;Dockyard Road, Mumbai CST Area;Italiano;16895;3.2;46.41927918;17.8295383;1
ID_3733;17-03-2020;Mumbai Central;Chileno;17136;3.2;43.25921097;13.34706333;1
ID_3733;17-03-2020;Sandhurst Road, Mumbai CST Area;Italiano;16684;3.2;34.54446928;14.33919306;1
ID_3737;18-03-2020;Tejas Nagar Colony, Wadala West, Mumbai;Español;8897;3;38.47660102;12.32692282;1
ID_3738;18-03-2020;Sector 3, Marathalli;Español;16629;3.2;38.71164838;15.98258629;1
ID_3739;18-03-2020;Babarpur, New Delhi, Delhi;Chileno;16604;3.6;50.35594131;18.65435326;1
ID_3740;18-03-2020;Rmz Centennial, I Gate, Whitefield;Italiano;44349;4;66.71529202;16.62034606;1
ID_3741;18-03-2020;Dockyard Road, Mumbai CST Area;Chileno;16959;3.9;51.97256929;16.62143099;1
ID_3741;18-03-2020;Sandhurst Road, Mumbai CST Area;Italiano;15966;3.9;40.98720383;17.70307823;1
ID_3741;18-03-2020;Mumbai Central;Francés;15233;3.9;36.61030844;16.57760403;1
ID_3742;18-03-2020;Sector 63A,Gurgaon;Peruano;39738;4.4;32.89087583;12.38750745;1
ID_3743;18-03-2020;FTI College, Law College Road, Pune;Italiano;14917;3.6;27.16159457;12.57474712;1
ID_3743;18-03-2020;MG Road, Pune;Chileno;14978;3.6;37.51808942;15.03780346;1
ID_3744;18-03-2020;Sandhurst Road, Mumbai CST Area;Chileno;15452;3.8;48.41121265;13.89129739;1
ID_3744;18-03-2020;Mumbai Central;Francés;15018;3.8;60.43273178;18.33877765;1
ID_3744;18-03-2020;Dockyard Road, Mumbai CST Area;Italiano;14962;3.8;49.79771185;12.38073395;1
ID_3747;18-03-2020;Sector 3, Marathalli;Español;7579;3.5;53.87472574;18.61109616;1
ID_3748;18-03-2020;Musi Nagar, Malakpet, Hyderabad;Chileno;9418;3.4;37.61312678;13.28319635;1
ID_3749;18-03-2020;FTI College, Law College Road, Pune;Peruano;17068;3.7;31.0756385;19.51364585;1
ID_3752;18-03-2020;Sector 3, Marathalli;Francés;15472;3.2;46.65173066;16.37876755;0
ID_3753;18-03-2020;Sector 1, Noida;Chileno;36379;3.9;49.1658671;16.17888797;1
ID_3753;18-03-2020;Sector 14, Noida;Peruano;35899;3.9;57.40967416;14.44672283;1
ID_3754;18-03-2020;Delhi Administration Flats, Timarpur;Peruano;16014;3.7;78.04976043;15.57424986;1
ID_3755;18-03-2020;Delhi Administration Flats, Timarpur;Chileno;19066;3.9;88.6018178;13.37286739;1
ID_3755;18-03-2020;Delhi University-GTB Nagar;Chileno;19248;3.9;68.94314507;18.7753226;1
ID_3756;18-03-2020;Delhi High Court, India Gate;Chileno;19601;4.5;72.7457522;14.88554608;1
ID_3759;18-03-2020;MG Road, Pune;Chileno;8716;3.5;66.87113731;12.34129048;1
ID_3761;18-03-2020;FTI College, Law College Road, Pune;Chileno;13101;3.2;50.74490354;17.88152853;1
ID_3763;18-03-2020;MG Road, Pune;Chileno;8449;2.7;87.28177513;16.95010603;1
ID_3763;18-03-2020;Yerawada, Pune, Maharashtra;Español;4425;3.2;67.30301047;13.31430213;1
ID_3765;18-03-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Español;11271;3.1;54.89983441;19.61019365;1
ID_3766;18-03-2020;Sandhurst Road, Mumbai CST Area;Chileno;11730;3.4;37.00181451;14.81564432;1
ID_3766;18-03-2020;Dockyard Road, Mumbai CST Area;Español;13369;3.4;28.72438263;14.94840066;1
ID_3767;18-03-2020;Delhi University-GTB Nagar;Chileno;46487;4.2;42.75253247;18.60729599;1
ID_3767;18-03-2020;Delhi Administration Flats, Timarpur;Chileno;48043;4.2;35.78810458;12.87235811;1
ID_3768;18-03-2020;Tejas Nagar Colony, Wadala West, Mumbai;Francés;5472;3.8;70.08404441;15.42785189;1
ID_3768;18-03-2020;Dockyard Road, Mumbai CST Area;Peruano;5350;3.7;33.45034807;16.45938373;1
ID_3769;18-03-2020;Rmz Centennial, I Gate, Whitefield;Chileno;11441;3.8;52.84316433;19.14607591;0
ID_3772;18-03-2020;Pune University;Italiano;15392;4;89.98753138;14.81095142;1
ID_3773;18-03-2020;Sandhurst Road, Mumbai CST Area;Español;8061;3.6;62.79785746;16.95634167;1
ID_3774;18-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;7205;3.5;65.69694145;13.08313824;1
ID_3775;18-03-2020;Majestic;Español;7262;4;39.8550467;19.40417159;1
ID_3775;18-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;7722;4;58.47611214;13.37587692;1
ID_3775;18-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;8387;3.7;47.03090728;13.93333186;1
ID_3776;18-03-2020;Sector 1, Noida;Chileno;16753;3.6;27.40975034;13.02109235;1
ID_3776;18-03-2020;Sector 14, Noida;Chileno;15733;3.6;80.86773551;19.0257126;1
ID_3776;18-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;8844;3;51.06924796;17.00413463;1
ID_3777;18-03-2020;Mumbai Central;Italiano;11557;3.7;50.65720678;19.60706988;0
ID_3777;18-03-2020;Sector 3, Marathalli;Chileno;7586;3.8;51.10039724;12.14613973;1
ID_3777;18-03-2020;Sandhurst Road, Mumbai CST Area;Italiano;13312;3.7;63.93832838;14.83047757;1
ID_3777;18-03-2020;Rmz Centennial, I Gate, Whitefield;Italiano;9619;3.8;50.43644932;14.89768901;1
ID_3777;18-03-2020;Dockyard Road, Mumbai CST Area;Chileno;13244;3.7;50.5278211;14.37935887;1
ID_3778;18-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Español;5350;3.2;58.90330317;12.66280725;1
ID_3779;18-03-2020;Tiretti, Kolkata;Chileno;7889;3.6;76.27617638;19.20493892;1
ID_3779;18-03-2020;Moulali, Kolkata;Francés;9129;3.6;52.78182704;14.50824492;1
ID_3779;18-03-2020;Raja Bazar, Kolkata;Italiano;8514;3.6;42.67097141;12.3083616;1
ID_3782;18-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;9562;3.6;72.99229185;17.63090645;1
ID_3783;18-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;8965;3.9;37.67966815;14.64630569;1
ID_3783;18-03-2020;Sector 3, Marathalli;Argentino;8652;4.2;58.71773308;18.86328333;1
ID_3785;19-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;9585;3.7;34.92711477;14.74521153;1
ID_3788;19-03-2020;Sandhurst Road, Mumbai CST Area;Chileno;8758;3.4;36.1120135;18.39411417;1
ID_3788;19-03-2020;FTI College, Law College Road, Pune;Peruano;9070;3.3;44.12026107;19.78907578;1
ID_3788;19-03-2020;Mumbai Central;Español;8486;3.3;70.79176507;19.9399632;1
ID_3788;19-03-2020;Dockyard Road, Mumbai CST Area;Francés;8169;3.4;64.02319673;17.53881216;0
ID_3791;19-03-2020;Delhi High Court, India Gate;Italiano;16285;3.9;42.85177172;14.53037895;1
ID_3793;19-03-2020;Mumbai Central;Español;23954;4;26.74707022;19.17173282;1
ID_3793;19-03-2020;Sandhurst Road, Mumbai CST Area;Español;22635;4;53.73773598;18.36093984;1
ID_3794;19-03-2020;Rmz Centennial, I Gate, Whitefield;Italiano;16550;3.6;36.80208096;19.31417862;1
ID_3795;19-03-2020;Majestic;Chileno;11163;3.4;48.70197492;18.28451576;1
ID_3797;19-03-2020;Delhi High Court, India Gate;Español;14915;3.3;51.04544029;16.333329;1
ID_3798;19-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;5595;3.4;56.3298481;18.09519419;1
ID_3799;19-03-2020;Delhi University-GTB Nagar;Francés;11572;3.3;49.06705929;15.16952936;1
ID_3800;19-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;13074;3.4;44.28200036;17.66150462;1
ID_3802;19-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;7385;3.3;26.06148553;12.9100661;1
ID_3803;19-03-2020;Sector 14, Noida;Chileno;16914;2.8;71.97779883;15.62642475;1
ID_3803;19-03-2020;Sector 1, Noida;Chileno;17298;2.8;48.7986161;14.14182146;1
ID_3804;19-03-2020;Majestic;Italiano;5060;3.6;41.47533698;17.29362795;1
ID_3805;19-03-2020;Tejas Nagar Colony, Wadala West, Mumbai;Italiano;15551;3.3;56.52911019;17.19279509;1
ID_3806;19-03-2020;Delhi University-GTB Nagar;Francés;16418;3.2;67.84494259;12.22074454;1
ID_3806;19-03-2020;Delhi Administration Flats, Timarpur;Francés;16421;3.2;49.1127472;15.44539254;0
ID_3808;19-03-2020;Babarpur, New Delhi, Delhi;Chileno;12175;3.6;31.37278399;19.37392003;1
ID_3809;19-03-2020;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Chileno;16492;3.8;73.2869974;17.36997639;1
ID_3810;19-03-2020;D-Block, Sector 63, Noida;Italiano;16001;3.7;49.89062276;13.55746081;1
ID_3811;19-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Chileno;9259;3.7;68.545512;15.30234002;1
ID_3812;19-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;11933;3.9;55.39205397;15.18273846;1
ID_3812;19-03-2020;Rmz Centennial, I Gate, Whitefield;Chileno;12606;3.8;69.46082464;17.06812415;1
ID_3813;19-03-2020;Delhi High Court, India Gate;Argentino;15702;3.2;33.56992293;14.96512991;1
ID_3814;19-03-2020;Delhi Administration Flats, Timarpur;Chileno;13492;3.7;28.65578093;17.36211895;0
ID_3814;19-03-2020;Delhi University-GTB Nagar;Chileno;12437;3.7;50.6719244;17.88078015;1
ID_3817;19-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Italiano;15301;3.7;50.38774145;13.53230561;1
ID_3818;19-03-2020;Sandhurst Road, Mumbai CST Area;Chileno;16622;3.3;81.4607863;14.26524853;1
ID_3819;19-03-2020;Delhi Administration Flats, Timarpur;Español;15235;3.8;87.07210914;14.49267381;1
ID_3819;19-03-2020;Delhi University-GTB Nagar;Italiano;15756;3.8;53.07668802;16.66213847;1
ID_3822;19-03-2020;Delhi Cantt.;Chileno;16882;3.5;44.96119257;14.91701603;1
ID_3823;19-03-2020;Pune University;Italiano;38146;4;38.55355804;16.43763077;1
ID_3824;19-03-2020;Dockyard Road, Mumbai CST Area;Chileno;16474;3.9;58.29241593;13.36323856;1
ID_3824;19-03-2020;Mumbai Central;Chileno;17100;3.9;48.08021909;13.72857567;1
ID_3824;19-03-2020;Sandhurst Road, Mumbai CST Area;Italiano;15881;3.9;48.17704284;15.31400618;1
ID_3825;19-03-2020;Sector 3, Marathalli;Francés;9494;3.6;78.52421556;17.72411176;1
ID_3826;19-03-2020;Sector 14, Noida;Peruano;8488;3.6;48.67925815;17.62795982;1
ID_3826;19-03-2020;Sector 1, Noida;Español;9151;3.6;36.48958005;19.54085367;1
ID_3827;19-03-2020;Yerawada, Pune, Maharashtra;Español;7296;3.3;65.64270126;17.14905201;1
ID_3827;19-03-2020;Nathan Road, Mangaldas Road, Pune;Español;8829;3.3;60.98414793;14.90057027;1
ID_3828;19-03-2020;Chandni Chowk, Kolkata;Peruano;7915;3.5;73.41052511;19.38257739;1
ID_3828;19-03-2020;Raja Bazar, Kolkata;Italiano;8713;3.5;34.1137183;16.84130184;1
ID_3830;19-03-2020;Nathan Road, Mangaldas Road, Pune;Chileno;15517;3;82.9606131;19.1215159;1
ID_3831;19-03-2020;Sector 14, Noida;Francés;31648;4.1;55.08819808;14.29769033;1
ID_3831;19-03-2020;Sector 1, Noida;Chileno;31891;4.1;34.76007098;16.12466187;1
ID_3832;19-03-2020;Rmz Centennial, I Gate, Whitefield;Francés;7853;4;74.53762724;19.88958567;1
ID_3833;19-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Español;4029;3.7;61.40692936;18.46709523;1
ID_3834;20-03-2020;Rmz Centennial, I Gate, Whitefield;Francés;12039;3.3;54.44122998;19.70949501;1
ID_3834;20-03-2020;Majestic;Italiano;11169;3.9;47.17127447;13.10565867;1
ID_3835;20-03-2020;Babarpur, New Delhi, Delhi;Español;15696;3.8;49.17090583;17.42889654;1
ID_3836;20-03-2020;Majestic;Chileno;24657;3.9;58.98620936;13.55261905;1
ID_3837;20-03-2020;Majestic;Chileno;11092;3.2;50.67178159;12.01376889;1
ID_3838;20-03-2020;Sector 3, Marathalli;Chileno;14974;3.3;73.02690154;14.48801461;1
ID_3838;20-03-2020;Rmz Centennial, I Gate, Whitefield;Chileno;15186;3.3;64.80959296;14.45204236;1
ID_3839;20-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Español;15995;3.8;40.1251511;15.29074377;1
ID_3840;20-03-2020;Sector 63A,Gurgaon;Español;21171;4;46.9133807;19.92066692;1
ID_3842;20-03-2020;Sector 3, Marathalli;Chileno;15347;3.8;44.02315444;15.47809951;1
ID_3843;20-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;24462;3;78.77022009;15.2332202;1
ID_3844;20-03-2020;Delhi High Court, India Gate;Italiano;11577;3.9;35.87840879;16.7243255;1
ID_3845;20-03-2020;MG Road, Pune;Francés;12083;2.8;32.72247355;19.63409179;1
ID_3846;20-03-2020;Yerawada, Pune, Maharashtra;Peruano;23331;3.9;42.10044488;16.92594427;1
ID_3846;20-03-2020;Nathan Road, Mangaldas Road, Pune;Peruano;23245;3.9;29.83612299;13.61513902;1
ID_3847;20-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Francés;11698;3.6;50.63128897;17.64681728;1
ID_3848;20-03-2020;D-Block, Sector 63, Noida;Italiano;7899;3.6;55.06558687;16.89616505;1
ID_3849;20-03-2020;Majestic;Chileno;19937;3.6;29.49927111;18.0707407;1
ID_3851;20-03-2020;Pune University;Chileno;8028;3.1;64.83017114;14.78419739;1
ID_3852;20-03-2020;Delhi High Court, India Gate;Italiano;7334;3.6;70.08071109;19.18728965;1
ID_3853;20-03-2020;Delhi High Court, India Gate;Francés;11438;2.6;36.36953256;13.72195584;1
ID_3854;20-03-2020;Delhi High Court, India Gate;Español;7433;3.8;89.49292862;13.40604969;1
ID_3855;20-03-2020;Mico Layout, Stage 2, BTM Layout,Bangalore;Español;12129;3.6;40.19499514;16.94318847;1
ID_3858;20-03-2020;FTI College, Law College Road, Pune;Chileno;12573;3.3;35.53260413;15.1624576;1
ID_3859;20-03-2020;Sector 14, Noida;Chileno;32586;4.3;39.47708378;17.41623645;1
